codigo_ibge,nome,idBairro
3201704,Água Branca,1955
2800209,João Alfredo,1956
2200251,Botumirim,1957
3541703,Vargeão,1958
2800506,Colíder,1959
2200277,Nova Roma,1960
2800407,Jaraguá,1961
1600253,Jaguari,1962
1600204,Santa Gertrudes,1963
3541653,Bom Jardim,1964
3201704,Dolcinópolis,1965
1600238,Antonina,1966
3201407,Juazeirinho,1967
2200103,Palmeira,1968
2800506,Braga,1969
2200277,Camocim,1970
1600105,Santa Luzia do Itanhy,1971
1600238,São Joaquim de Bicas,1972
2200103,Bias Fortes,1973
1600105,Chaves,1974
3541802,Uruçuí,1975
2800209,Parnamirim,1976
2200053,Cachoeira do Arari,1977
2800209,Upanema,1978
3541653,Dourado,1979
2800209,Ponto Novo,1980
2200103,Baía da Traição,1981
3541505,Ibiassucê,1982
2200103,Morada Nova,1983
2200103,Carvalhos,1984
2200251,Murutinga do Sul,1985
2200251,Ouro Branco,1986
3201605,Rorainópolis,1987
1600238,Nova Canaã Paulista,1988
2800407,Xambrê,1989
2800308,Pendências,1990
2800506,Ibirapuitã,1991
2800506,Itapororoca,1992
1600105,Magalhães Barata,1993
2200053,Sobradinho,1994
1600238,Selbach,1995
2200251,Santo Cristo,1996
2800407,Trombas,1997
2800407,Cumaru,1998
2800407,Serrita,1999
3201605,Santana de Cataguases,2000
2200277,Maragogipe,2001
2200053,Belo Jardim,2002
3201704,Presidente Kennedy,2003
3201506,Tianguá,2004
3541653,Bom Princípio do Piauí,2005
2800407,Itá,2006
3201407,Centro do Guilherme,2007
2800209,Santa Rita do Passa Quatro,2008
2200202,Baía Formosa,2009
3201704,Campo Grande do Piauí,2010
3201308,Veredinha,2011
2200301,Serra Azul,2012
3541703,Modelo,2013
3201605,Ângulo,2014
3541653,Conceição do Mato Dentro,2015
2200053,Faro,2016
3201308,Três Cachoeiras,2017
1600238,Serrania,2018
1600212,Canavieira,2019
2800209,São João da Baliza,2020
2200277,Penaforte,2021
3541653,Corumbá de Goiás,2022
2800407,São Pedro,2023
1600238,Guapé,2024
3541653,Elesbão Veloso,2025
2800506,Dona Inês,2026
2200202,Itaeté,2027
3201209,Vereda,2028
1600212,São José do Alegre,2029
3541802,Pedra do Indaiá,2030
3541653,Dom Bosco,2031
3541505,Novo Lino,2032
3541653,Taciba,2033
2800407,Antônio Olinto,2034
2800407,Confresa,2035
3541604,Montauri,2036
3541604,Puxinanã,2037
3541505,Tacaimbó,2038
3541703,Fontoura Xavier,2039
2800308,Manhumirim,2040
3541703,Canápolis,2041
2800209,Pedras Grandes,2042
3541604,Mata,2043
3541901,Arcoverde,2044
3541901,Novo Oriente do Piauí,2045
3201407,Ivaiporã,2046
3541901,São Francisco de Paula,2047
1600253,Taiobeiras,2048
2800308,Mormaço,2049
3541505,Monte Santo do Tocantins,2050
3201308,São Sebastião da Bela Vista,2051
2200103,Arroio Grande,2052
1600253,Miguel Leão,2053
2800605,Angical do Piauí,2054
1600204,Nova Petrópolis,2055
2200103,Santa Cruz das Palmeiras,2056
3201605,Olho d'Água das Cunhãs,2057
1600238,Miraí,2058
3541703,Pedra do Anta,2059
3201209,Rancho Queimado,2060
1600238,Cosmópolis,2061
1600238,Augustinópolis,2062
3541653,Imbituba,2063
3201308,Igarapé Grande,2064
2800605,Taquaral de Goiás,2065
1600105,Nova Campina,2066
3201407,Lago dos Rodrigues,2067
3541604,Marcação,2068
2200202,Santa Amélia,2069
3201605,Palminópolis,2070
3201209,Dois Irmãos do Buriti,2071
2200251,Cristinápolis,2072
3201407,Corinto,2073
2800605,Coremas,2074
2800209,Dumont,2075
3201506,Brejo Grande do Araguaia,2076
3541604,Ribeirão Branco,2077
2800308,Veranópolis,2078
2200251,José de Freitas,2079
1600253,Esteio,2080
3541802,Riachão do Dantas,2081
3541604,Passagem Franca do Piauí,2082
3541604,Alenquer,2083
3541604,Lagoa Santa,2084
2200103,Moju,2085
2200202,Boa Vista do Sul,2086
2800605,Novo Horizonte,2087
3201308,Barro Alto,2088
3541901,Contenda,2089
3541505,Alto Piquiri,2090
2800209,Potirendaba,2091
2200301,Rafael Jambeiro,2092
2200103,Bandeirantes,2093
3201506,Rio Bonito do Iguaçu,2094
2800407,Cordislândia,2095
3541653,Jacutinga,2096
3201506,Fervedouro,2097
1600253,Gurjão,2098
2200251,Cedro de São João,2099
1600253,Antonina do Norte,2100
2800605,Diamante do Sul,2101
3541901,Camargo,2102
3201407,Simolândia,2103
3541703,Itapipoca,2104
1600238,Macapá,2105
3201704,Aracitaba,2106
1600253,Coronel José Dias,2107
3201407,Monte Mor,2108
2800506,Central,2109
2200103,Timon,2110
3201704,Araucária,2111
2800209,Igaporã,2112
3541802,Sananduva,2113
1600105,Bariri,2114
2200277,Vacaria,2115
2200301,Beneditinos,2116
2800209,Silveiras,2117
2200202,Amontada,2118
2200202,Viçosa,2119
3541703,Alexânia,2120
2800308,Centenário,2121
3201308,São Geraldo do Araguaia,2122
1600105,Paulista,2123
1600212,Lagoa de São Francisco,2124
3541703,Cajari,2125
3541802,Água Doce do Maranhão,2126
3201704,Missal,2127
3201605,Vitória das Missões,2128
3541653,Canapi,2129
2800209,Coivaras,2130
2800506,Oeiras,2131
3201506,Tomar do Geru,2132
3201506,Alegrete,2133
1600253,Padre Bernardo,2134
3201605,Carnaubais,2135
2200053,Itapitanga,2136
2200277,Canudos do Vale,2137
3201506,Massapê,2138
2800506,Damianópolis,2139
3201506,Raul Soares,2140
3201407,Correia Pinto,2141
3541604,Florínia,2142
1600212,Riachinho,2143
2800209,Estrela de Alagoas,2144
3201605,Caieiras,2145
2200277,Duas Estradas,2146
3201506,Agudo,2147
2200103,Miranda do Norte,2148
3201605,Imaruí,2149
2200251,Jacaré dos Homens,2150
1600212,Porto Alegre do Tocantins,2151
3201308,Chapada Gaúcha,2152
2200251,Candelária,2153
1600204,Coqueiral,2154
3541604,Graça Aranha,2155
3201308,Raposa,2156
3201209,Piquet Carneiro,2157
3201407,Barão do Triunfo,2158
1600212,Santa Rita de Caldas,2159
3541653,Caracol,2160
1600253,Urupema,2161
3541901,Palmares,2162
1600105,Pranchita,2163
1600253,Capinzal,2164
3201506,Piratuba,2165
2200053,Santo Antônio da Platina,2166
1600212,São Sebastião do Rio Verde,2167
2200251,Maxaranguape,2168
3541901,Januário Cicco (Boa Saúde),2169
2800209,Milton Brandão,2170
3201308,Buriti Alegre,2171
1600204,Marcolândia,2172
2200202,Nova Redenção,2173
3201209,Aripuanã,2174
2200103,Iguatu,2175
2200103,Erval Grande,2176
3541703,Iranduba,2177
3201506,Fronteiras,2178
1600238,Urupá,2179
3201506,Analândia,2180
2200103,Iaras,2181
2200053,Pão de Açúcar,2182
3201704,Paraty,2183
2800407,Jaciara,2184
2200202,André da Rocha,2185
2200103,Coração de Maria,2186
3541901,Francisco Beltrão,2187
2800506,Nhandeara,2188
3201506,Palmelo,2189
1600204,Vilhena,2190
3201209,Itaguari,2191
2200277,Guaporé,2192
2800506,Araruna,2193
3541802,Bertioga,2194
3201704,Espigão D'Oeste,2195
2200277,Conceição da Aparecida,2196
1600253,Maués,2197
2800407,Alcantil,2198
1600253,Arara,2199
2200202,Maracás,2200
2200301,São João d'Aliança,2201
2200202,Santo Antônio de Goiás,2202
3541505,Porto Nacional,2203
2800506,Santa Maria do Cambucá,2204
3541505,Paraú,2205
3541604,Natividade,2206
2800506,Santo Inácio do Piauí,2207
1600253,Serrano do Maranhão,2208
1600105,São José do Rio Preto,2209
3541802,Nova Ibiá,2210
1600212,Cruzeta,2211
3541901,Fagundes,2212
2800308,Santo Hipólito,2213
2200251,Mombaça,2214
3201209,Ipeúna,2215
1600105,Lima Campos,2216
3541703,Monteiro Lobato,2217
3541901,Apicum-Açu,2218
3201407,Santana da Ponte Pensa,2219
3201506,Prudentópolis,2220
2200103,Luís Antônio,2221
2800308,Sabáudia,2222
3201704,Jardim de Piranhas,2223
3541901,Guimarânia,2224
3541802,Itarantim,2225
2200202,Rio Pardo de Minas,2226
1600105,Divinésia,2227
2800506,Planalto,2228
3541604,Igrapiúna,2229
2800407,Guaraçaí,2230
2800407,Fortaleza do Tabocão,2231
1600105,Santo Ângelo,2232
3541505,Pires do Rio,2233
2200202,Divinópolis de Goiás,2234
2800209,São Roque de Minas,2235
3201704,Buriti dos Lopes,2236
3541505,Niquelândia,2237
2800209,Jacarezinho,2238
2800308,Chapada,2239
1600253,Porto Walter,2240
1600253,Icém,2241
3541703,Santo Anastácio,2242
2200053,Santo Antônio dos Lopes,2243
3201308,Xavantina,2244
1600204,São Domingos do Cariri,2245
3541604,São Francisco de Assis do Piauí,2246
3201407,Vitória Brasil,2247
3541901,Tuntum,2248
1600105,Arraias,2249
1600212,Capim Grosso,2250
2200277,Parnaíba,2251
3201209,Bom Jesus do Norte,2252
3541653,Joaquim Nabuco,2253
2800209,Tapurah,2254
2800308,Cumari,2255
3541802,Periquito,2256
3541802,Francisco Badaró,2257
2200053,Salinópolis,2258
2200103,Ipu,2259
1600212,Cambé,2260
3541901,Araçuaí,2261
2200251,Nossa Senhora do Livramento,2262
2800407,Itaporanga d'Ajuda,2263
3201506,Vermelho Novo,2264
2800209,Paracatu,2265
2800605,Rancho Alegre D'Oeste,2266
3541703,Mara Rosa,2267
3201506,Cabreúva,2268
1600212,Mortugaba,2269
2800308,Mirante da Serra,2270
3541703,Coronel Bicaco,2271
1600253,Nova Candelária,2272
3201506,Vila Lângaro,2273
1600204,Ibipeba,2274
2200202,Alto Bela Vista,2275
3541653,Jucuruçu,2276
2800209,Santa Inês,2277
3541505,Sinop,2278
3541653,Araçoiaba da Serra,2279
1600238,Embaúba,2280
3201308,Nova Santa Rosa,2281
3201605,São Vicente,2282
3541901,Altônia,2283
2200251,Virmond,2284
3201704,Ipira,2285
3201407,Palmeirópolis,2286
1600253,Bagé,2287
2200251,Marques de Souza,2288
3201308,Cabo Verde,2289
3201209,Querência,2290
2200103,Salitre,2291
2200301,Alvorada,2292
3201407,Piau,2293
2800605,Itapuã do Oeste,2294
1600204,Jóia,2295
3541604,São João do Sul,2296
2200053,Iguatu,2297
2800407,Poranga,2298
3541901,Cachoeira,2299
3201308,Nova Fátima,2300
2200053,Feliz Natal,2301
3541901,Buritis,2302
2200301,Cabeceira Grande,2303
2200103,Santo Antônio dos Milagres,2304
3541901,Pirpirituba,2305
2800308,Engenheiro Beltrão,2306
1600253,Bandeira do Sul,2307
3201407,Itambé,2308
2800308,Major Vieira,2309
2800605,Aurora do Tocantins,2310
3541653,Porto Real do Colégio,2311
3541505,Davinópolis,2312
2200301,Santa Rita do Pardo,2313
2800506,Paty do Alferes,2314
3201209,São João do Paraíso,2315
2800209,Medeiros,2316
1600253,Cantagalo,2317
2800407,Itamarati de Minas,2318
1600204,Cristalândia,2319
2200251,Gravataí,2320
3201407,Ipiaú,2321
3541653,Novo Mundo,2322
2200202,Santo Augusto,2323
1600105,Cerro Grande,2324
2200277,Pai Pedro,2325
3541802,Teolândia,2326
1600204,Atibaia,2327
3541653,Alto Rio Novo,2328
1600253,Lagoa do Barro do Piauí,2329
3201407,Tucunduva,2330
2200103,Adustina,2331
2800209,São Mateus,2332
3201605,Novo Itacolomi,2333
3541653,Carneiros,2334
2800209,Arenópolis,2335
3201704,Itaquara,2336
3541653,Pocinhos,2337
1600253,Monte Alto,2338
2200103,Icó,2339
3541505,São João da Urtiga,2340
3201209,Pequeri,2341
3201407,Fronteira dos Vales,2342
1600204,Deodápolis,2343
2200277,Abdon Batista,2344
1600105,Panambi,2345
2200053,Montividiu do Norte,2346
1600238,Itati,2347
2200202,Lauro Muller,2348
3201407,Marau,2349
3201506,Pedra Azul,2350
2200053,Carlos Gomes,2351
2200301,Viseu,2352
3541653,Piedade de Caratinga,2353
3201209,Bocaiúva do Sul,2354
1600238,Doutor Severiano,2355
1600253,Divinolândia,2356
3201704,Tibau,2357
2200277,Jacareacanga,2358
2200301,Caiabu,2359
3541604,Pacaembu,2360
3201704,Assunção do Piauí,2361
3201308,Campo Florido,2362
3201407,Mato Queimado,2363
3541703,Riachão do Bacamarte,2364
2200103,Pariquera-Açu,2365
1600238,São Domingos do Norte,2366
3541703,Curitibanos,2367
1600204,Pedro Régis,2368
3201209,São Geraldo da Piedade,2369
1600238,Cambira,2370
2200301,Pintadas,2371
1600238,Gameleira,2372
3201704,Tanque d'Arca,2373
2200202,Guarará,2374
2200277,Cachoeira Dourada,2375
1600238,São Miguel do Tapuio,2376
2200301,Triunfo,2377
3201506,Planura,2378
2800506,Passa e Fica,2379
2800407,Ouro Preto do Oeste,2380
3541505,Pereira Barreto,2381
3201605,Cravolândia,2382
2800506,Rianápolis,2383
3541802,Mata Roma,2384
2200251,Rio do Antônio,2385
3201605,Tomazina,2386
3541703,São Miguel do Gostoso,2387
2200103,Tuparendi,2388
2200053,Novo São Joaquim,2389
2800407,Bocaina de Minas,2390
1600212,Panelas,2391
3201704,Três Forquilhas,2392
1600253,Lastro,2393
3541703,Campinaçu,2394
2200053,Trindade,2395
2200053,Juti,2396
3541901,Pedro Leopoldo,2397
3201506,Conceição do Canindé,2398
2800209,Triunfo Potiguar,2399
3201407,São Geraldo do Baixio,2400
3201605,Pugmil,2401
3201506,Turvânia,2402
3541604,Santo Amaro das Brotas,2403
3541901,Guarani das Missões,2404
2200277,Santa Bárbara,2405
3541604,Vespasiano Corrêa,2406
1600212,Barra Longa,2407
2800308,Sarutaiá,2408
3201209,Candiota,2409
2800209,Conceição da Barra de Minas,2410
2200103,Quatro Pontes,2411
2800407,Duque de Caxias,2412
2200277,Matias Olímpio,2413
1600253,Gameleira de Goiás,2414
2200301,Paracambi,2415
1600204,Alto Alegre,2416
3541703,Castelândia,2417
2800605,Barra do Choça,2418
1600212,Laranjeiras do Sul,2419
3541604,Nova Ubiratã,2420
2800209,Caldas Novas,2421
3541653,Belém do Brejo do Cruz,2422
3201506,Porto Lucena,2423
3201209,Ecoporanga,2424
3541505,Eusébio,2425
3201506,Goianápolis,2426
1600204,Morros,2427
3201704,Caridade,2428
1600212,Divino das Laranjeiras,2429
2200202,Garanhuns,2430
2800506,Faxinal do Soturno,2431
2800506,Bonito,2432
1600105,Marabá Paulista,2433
2800209,Cônego Marinho,2434
3541703,Extremoz,2435
3541505,Orós,2436
2200251,Nova Crixás,2437
1600238,Abaeté,2438
3541653,Quadra,2439
1600204,Cruzeiro do Sul,2440
2800605,Alcobaça,2441
1600212,São Miguel do Passa Quatro,2442
3541802,Carolina,2443
1600253,São Joaquim do Monte,2444
3541604,Mamonas,2445
2200251,Campos Borges,2446
2200251,Lábrea,2447
3201407,Boa Esperança,2448
3201308,Córrego Novo,2449
1600253,Batayporã,2450
2800308,Tremedal,2451
3201407,Acará,2452
3541604,Ewbank da Câmara,2453
3541653,Campina Verde,2454
2200103,Cedro,2455
1600105,Volta Redonda,2456
3201209,Florestal,2457
2200202,Serranópolis do Iguaçu,2458
2200202,Brejetuba,2459
2800209,Barão,2460
3201506,São João do Polêsine,2461
1600238,Canavieiras,2462
3541505,Uruburetama,2463
1600238,Inúbia Paulista,2464
3201704,Fraiburgo,2465
2800209,Almino Afonso,2466
3541604,Parauapebas,2467
2200301,Jaguaruana,2468
2200202,Alvinlândia,2469
1600105,Fagundes Varela,2470
2200103,Gurupi,2471
2200202,Conde,2472
3541604,São Vicente do Sul,2473
2200103,Pratinha,2474
2800209,Nova Aliança,2475
3541604,Várzea Paulista,2476
2800308,São José da Boa Vista,2477
3541604,Conceição do Lago-Açu,2478
2200202,Parisi,2479
3541802,Novo Oriente de Minas,2480
2200053,Sigefredo Pacheco,2481
2200053,Cristiano Otoni,2482
3201605,Tenente Portela,2483
1600238,Sulina,2484
1600238,Lagoa de Velhos,2485
2800308,Paracuru,2486
2800506,Córrego do Bom Jesus,2487
3541901,Sanclerlândia,2488
1600253,Santa Margarida,2489
3201407,Santiago,2490
2800506,Monte das Gameleiras,2491
3541604,Poção de Pedras,2492
3201704,Ministro Andreazza,2493
2200277,Brejinho,2494
3201407,Gaurama,2495
3201704,Luz,2496
3201605,Bom Jesus do Tocantins,2497
3541604,São Miguel do Araguaia,2498
1600105,Pitanga,2499
1600105,Santa Rita,2500
3201308,Presidente Jânio Quadros,2501
3201308,Sombrio,2502
3541703,Juruti,2503
2200301,Bom Jesus das Selvas,2504
2800605,São Lourenço,2505
2200301,Albertina,2506
3201308,Lunardelli,2507
3201506,São José do Jacuri,2508
1600204,Ourém,2509
2800308,Rio Quente,2510
2800506,Mariano Moro,2511
2200053,Bagre,2512
2800308,Vieiras,2513
3541505,Passagem Franca,2514
3201605,Arauá,2515
3201407,Itaúna,2516
1600204,Nova Viçosa,2517
3201605,Iraceminha,2518
3541802,São João de Iracema,2519
3201308,Pederneiras,2520
3201704,Cruzália,2521
2200251,São Martinho,2522
3541604,Jardim do Seridó,2523
2800407,Taquaraçu de Minas,2524
3541505,Ananindeua,2525
2200277,Coimbra,2526
2800209,Major Sales,2527
1600212,Jataí,2528
3541653,Santa Clara d'Oeste,2529
1600204,Castro,2530
3541653,Barra do Ribeiro,2531
1600253,Alagoa Nova,2532
3541604,Amaralina,2533
3201506,Caparaó,2534
3201704,Imbaú,2535
3201506,Vitória da Conquista,2536
2800308,Teixeiras,2537
3201605,Senador Rui Palmeira,2538
3201209,Leme,2539
2200053,Laurentino,2540
1600212,Coqueiro Baixo,2541
3541802,Exu,2542
2800407,Braço do Trombudo,2543
2800209,Ipaumirim,2544
2800308,Almirante Tamandaré,2545
3201407,Colinas do Sul,2546
3201605,Pindoretama,2547
2200301,Chácara,2548
3541653,Vitória do Xingu,2549
3541802,Vassouras,2550
3541604,Porto Real,2551
3201704,Igaratá,2552
3201605,Lagoa,2553
1600238,Siderópolis,2554
3201407,Ouro Verde de Minas,2555
2200053,Rodrigues Alves,2556
3201506,Mineiros,2557
2800605,Salto do Itararé,2558
3201209,São João da Lagoa,2559
2800506,Três Arroios,2560
3201605,Quilombo,2561
2800605,Dores de Campos,2562
2200277,Ouro Branco,2563
2200053,Boa Vista do Incra,2564
2200202,Quebrangulo,2565
1600212,Deputado Irapuan Pinheiro,2566
2800407,Palmeirante,2567
2800209,Alto Feliz,2568
3541802,São Miguel do Guamá,2569
2200053,Pium,2570
2200277,Socorro,2571
2800605,Tocantins,2572
3201308,Piatã,2573
1600204,Lima Duarte,2574
1600204,Cocal do Sul,2575
3541802,Tuneiras do Oeste,2576
2200053,Novo Airão,2577
3201605,Bofete,2578
2200277,Luís Eduardo Magalhães,2579
3541802,Sapé,2580
2200202,Padre Paraíso,2581
2200277,Iepê,2582
3541653,Acopiara,2583
3201407,Canela,2584
2800407,Jaicós,2585
3541703,Cariré,2586
3541505,Lontra,2587
3201506,Governador Newton Bello,2588
3201506,Gavião,2589
2200103,Álvaro de Carvalho,2590
3201704,Palestina do Pará,2591
2800407,São José do Egito,2592
3201209,Nova América da Colina,2593
3201506,Juazeiro,2594
2200202,Gonzaga,2595
2800506,João Dias,2596
3541653,Itanhaém,2597
2800407,Benevides,2598
3541505,Piracuruca,2599
3201407,Santa Rosa de Lima,2600
2200301,Governador Archer,2601
3201209,Damolândia,2602
2800506,Vale Real,2603
3541505,Taquaruçu do Sul,2604
2200251,Duas Barras,2605
3541802,Guimarães,2606
2800407,Dois Córregos,2607
3541901,Osvaldo Cruz,2608
2200301,Canutama,2609
3541505,Putinga,2610
1600105,Abadia de Goiás,2611
2800506,São Carlos,2612
1600204,Severiano Melo,2613
3541653,Vila Pavão,2614
2200053,Murici dos Portelas,2615
3541703,Brasiléia,2616
3541604,Tacaratu,2617
3541505,Araçoiaba,2618
3201506,Ribeira do Piauí,2619
3201308,Governador Luiz Rocha,2620
2200251,Patos de Minas,2621
2200053,Condado,2622
2200103,Piranhas,2623
3541901,Caxambu do Sul,2624
2200301,Frei Gaspar,2625
3201407,Santa Brígida,2626
2800308,Caiapônia,2627
2200301,Nuporanga,2628
2800308,Pintópolis,2629
3201704,Criciúma,2630
3201209,Santa Rosa da Serra,2631
2800308,São Félix do Coribe,2632
2800209,Santa Maria das Barreiras,2633
3541901,Dom Expedito Lopes,2634
2200103,São Sepé,2635
1600105,Porto União,2636
2200251,Quedas do Iguaçu,2637
3541901,Carpina,2638
2200053,São José do Bonfim,2639
3201209,Santa Cruz do Sul,2640
3541901,Anaurilândia,2641
1600105,Jussara,2642
2200301,Riacho Frio,2643
3541802,Juína,2644
2200053,Santa Adélia,2645
2200103,Indaiabira,2646
3201407,Pedra,2647
2800209,Heliópolis,2648
3201605,Dilermando de Aguiar,2649
3541604,Caçapava do Sul,2650
1600253,Andorinha,2651
1600238,Chopinzinho,2652
2800209,Maceió,2653
1600238,Feliz,2654
3201407,Jurema,2655
3541901,Lidianópolis,2656
2800209,Catende,2657
2200053,Mairi,2658
2200301,Nova Era,2659
3201209,Planalto,2660
1600204,Colorado do Oeste,2661
3201209,Passa Sete,2662
3201308,Saubara,2663
3201407,Sonora,2664
2200277,Condeúba,2665
3201605,São Miguel de Taipu,2666
1600105,Santa Filomena do Maranhão,2667
2200277,Suzanápolis,2668
1600253,Piranguçu,2669
1600105,Açu,2670
1600105,Quatá,2671
3541604,Recreio,2672
2800209,Nova Rosalândia,2673
2200053,Sumé,2674
2200301,Aquiraz,2675
3541802,Jardinópolis,2676
2200277,Joanésia,2677
3541901,Jussara,2678
2200103,Peixoto de Azevedo,2679
2800506,Miraselva,2680
3541802,Belém do São Francisco,2681
3541901,Santa Filomena,2682
3201605,Saldanha Marinho,2683
2200251,Pelotas,2684
1600253,Descalvado,2685
2800308,Mariana,2686
3541703,Cavalcante,2687
3541653,Canindé,2688
2200301,Domingos Mourão,2689
2800407,Presidente Dutra,2690
2200103,Santo Antônio das Missões,2691
3541703,Liberdade,2692
2800407,Linhares,2693
3201506,Olho d'Água,2694
1600204,Pedra Lavrada,2695
3201209,Santa Maria do Oeste,2696
3541703,São Vicente Ferrer,2697
1600212,Batalha,2698
3541505,Sertãozinho,2699
2800407,Planalto,2700
1600253,Novo Santo Antônio,2701
2800407,Martins,2702
3541901,Três Pontas,2703
3541703,Uruçuca,2704
3541604,Feira Grande,2705
1600105,Matão,2706
2800209,Bonfinópolis de Minas,2707
3201308,Ferreiros,2708
3201506,Lambari D'Oeste,2709
2800407,Salto de Pirapora,2710
2200301,Camocim de São Félix,2711
3201605,Figueira,2712
3541802,Paulino Neves,2713
3541802,São Sebastião do Oeste,2714
2800506,São João da Canabrava,2715
2200103,Emilianópolis,2716
3201407,Narandiba,2717
3201506,Sertão,2718
3201704,Ribeirão,2719
2800308,Ilha Grande,2720
2200103,Irecê,2721
2200202,Itajubá,2722
3541703,Nova União,2723
3201506,Restinga,2724
2800308,Santa Maria de Itabira,2725
3201704,Jandaíra,2726
2800308,Nova Aliança do Ivaí,2727
2800506,Jacinto,2728
3201506,Montadas,2729
2200103,Pinheiro,2730
2200251,Wenceslau Braz,2731
3541802,Nova Brasilândia D'Oeste,2732
3201209,Amajari,2733
3201605,Logradouro,2734
1600212,Jaboticaba,2735
2800506,Ouro Velho,2736
2200103,Serranópolis de Minas,2737
2800209,Ibaté,2738
1600212,Coronel João Pessoa,2739
2200301,Vale de São Domingos,2740
3201209,Salto do Jacuí,2741
3201506,Itaúna do Sul,2742
2200277,Desterro do Melo,2743
2800605,Santa Cruz do Rio Pardo,2744
2800308,Pombos,2745
1600238,Itapiratins,2746
2200202,Belo Oriente,2747
2200301,São José da Barra,2748
2200103,Juvenília,2749
3541901,Itapiranga,2750
2200301,Ipatinga,2751
3541505,Dionísio,2752
2800308,Soledade,2753
3541901,Sucupira do Norte,2754
2800506,Rio Acima,2755
3201308,São Fidélis,2756
2200053,São Francisco do Maranhão,2757
3201506,Barro Duro,2758
3541802,Licínio de Almeida,2759
2800209,Witmarsum,2760
3201308,Bom Jesus do Oeste,2761
1600212,Piranga,2762
3541802,Vitorino Freire,2763
2200301,Martinho Campos,2764
1600204,Sítio Novo,2765
1600204,Maracaçumé,2766
2800308,São João da Barra,2767
2200202,Flores,2768
3541653,Luzilândia,2769
3541703,Aimorés,2770
2200277,Garça,2771
1600212,Alfredo Wagner,2772
2200301,Junqueiro,2773
3541802,Olhos d'Água,2774
1600105,Guamiranga,2775
3201209,Boa Esperança,2776
2800209,Curvelo,2777
3541653,Atalaia,2778
3541604,Itapevi,2779
1600253,Nossa Senhora das Dores,2780
1600204,Caxias do Sul,2781
2200103,Tavares,2782
2800605,Cardoso,2783
3541653,Lagoa da Canoa,2784
1600212,Dom Joaquim,2785
1600204,Bom Sucesso,2786
2200301,Botuverá,2787
3201407,Congonhinhas,2788
3541653,Zé Doca,2789
3201308,Pindobaçu,2790
3201209,Pirassununga,2791
3541901,Marabá,2792
2200053,Brazópolis,2793
3201209,Mirassol d'Oeste,2794
3541604,Carinhanha,2795
2800506,Capão Bonito,2796
3201407,Piratininga,2797
3541703,Caçu,2798
1600105,Capim,2799
2200053,Sério,2800
2800605,Jenipapo de Minas,2801
2800605,Pains,2802
3541802,São Gonçalo do Rio Abaixo,2803
3201209,Solonópole,2804
2800407,Monte Castelo,2805
1600238,São João do Arraial,2806
3541901,Santo Antônio do Pinhal,2807
2800308,Pedregulho,2808
3201308,Diamantino,2809
2200053,Bom Jesus,2810
1600253,Iaçu,2811
2200103,Sapucaia do Sul,2812
3541604,Barroquinha,2813
2800605,Barrinha,2814
3541604,Itiquira,2815
3201704,Arapeí,2816
2800605,Piquerobi,2817
3541901,São Gonçalo do Rio Preto,2818
3541703,Jaboatão dos Guararapes,2819
1600212,Itarumã,2820
3541604,Brasilândia do Sul,2821
1600253,Augusto Corrêa,2822
2800308,Arvorezinha,2823
2200103,Paranaguá,2824
3541901,Cristal,2825
2200301,Arujá,2826
1600204,Ajuricaba,2827
2200301,Banzaê,2828
2800308,Araripina,2829
2200103,Cristianópolis,2830
2800407,Espera Feliz,2831
3201209,Governador Lindenberg,2832
2800407,Barão de Cocais,2833
2200202,Itumbiara,2834
3201209,Cunha,2835
3541802,Pardinho,2836
3541901,Panamá,2837
3201605,São Domingos,2838
2200251,Oliveira Fortes,2839
3201407,Óleo,2840
2800407,Rancharia,2841
1600238,Adelândia,2842
1600253,Limoeiro,2843
3541802,Macaé,2844
3541653,Iramaia,2845
3201506,Maraú,2846
1600105,Otacílio Costa,2847
2800407,Várzea,2848
2800209,Marajá do Sena,2849
3541901,Divina Pastora,2850
2200301,Dezesseis de Novembro,2851
3201209,Itabaiana,2852
2200277,Botuporã,2853
1600105,Ibimirim,2854
3201506,Várzea do Poço,2855
1600105,Carambeí,2856
2200053,Tapira,2857
1600105,Lagoa de Itaenga,2858
2200277,Major Gercino,2859
2200053,Ribeirão Pires,2860
3201209,Carmópolis,2861
2800209,Itaporanga,2862
2200202,Farroupilha,2863
3201407,Lagoa Grande do Maranhão,2864
1600253,Jutaí,2865
3541703,Salgadinho,2866
1600253,Sapucaia,2867
2200251,Moraújo,2868
1600212,Ribeirão do Sul,2869
3201407,Vila Flores,2870
3201209,São Carlos do Ivaí,2871
2200251,Senador Amaral,2872
1600238,Santo Antônio da Barra,2873
2200202,Casa Branca,2874
3201209,Pau d'Arco,2875
3541802,Cruzeiro do Oeste,2876
2800605,Aramari,2877
3541653,Pontalinda,2878
2800506,São Sebastião,2879
1600212,Iguaracy,2880
2800605,São Félix do Xingu,2881
1600204,Icaraí de Minas,2882
2200301,Tiradentes do Sul,2883
2200301,Baixa Grande,2884
3541901,Peritiba,2885
3201308,Itabaianinha,2886
2800308,Israelândia,2887
2800506,São Gabriel do Oeste,2888
3541802,Itapira,2889
1600212,Serrana,2890
1600204,Cerro Grande do Sul,2891
2800605,Capão Bonito do Sul,2892
2800506,Pé de Serra,2893
3541901,Demerval Lobão,2894
3541703,Praia Grande,2895
1600212,São Luiz do Paraitinga,2896
